#,TICKER,COMPANY_NAME,MARKET_CAP,CLOSE,PREVIOUS_CLOSE,VOLUME,WK52_LOW,WK52_HIGH,ALL_TIME_HIGH,IPO_DATE,EARNINGS_DATE,SECTOR,INDUSTRY,EXCHANGE
3278,ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,458245568,15.6,15.59,99781,13.86,15.67,21.76,1114608600.0,0,Financial Services,Asset Management,NYQ
3279,CMCO,Columbus McKinnon Corporation,458680288,15.96,16.11,323532,13.31,24.4,57.06,825085800.0,1780576200,Industrials,Farm & Heavy Construction Machinery,NMS
3280,ALMU,"Aeluma, Inc.",395029152,21.58,23.09,1298703,10.2,31.79,31.79,1677594600.0,1778702400,Technology,Semiconductors,NCM
3281,ERII,"Energy Recovery, Inc.",421124768,8.17,8.63,891810,8.09,18.32,30.76,1215005400.0,1778097600,Industrials,Pollution & Treatment Controls,NMS
3282,ASMB,"Assembly Biosciences, Inc.",548145152,27.66,27.73,123633,14.15,39.71,1260.0,1292596200.0,0,Healthcare,Biotechnology,NMS
3283,FBRX,"Forte Biosciences, Inc.",390531008,19.07,20.77,375538,7.78,35.8,6732.375,1492090200.0,0,Healthcare,Biotechnology,NCM
3284,NEXN,Nexxen International Ltd.,468054528,8.4,8.46,194562,5.6,11.74,23.76,1624023000.0,1778675400,Communication Services,Advertising Agencies,NGM
3285,FULC,"Fulcrum Therapeutics, Inc.",461102592,6.92,6.82,369049,5.88,15.74,33.098,1563456600.0,1777293000,Healthcare,Biotechnology,NGM
3286,AUTL,Autolus Therapeutics plc,497687936,1.87,1.77,2401537,1.175,2.7,53.24,1529674200.0,1778761800,Healthcare,Biotechnology,NMS
3287,MSC,Studio City International Holdings Limited,460266464,2.3899,2.3397,953,2.1,6.63,28.59,1539869400.0,1777552200,Consumer Cyclical,Resorts & Casinos,NYQ
3288,LXFR,Luxfer Holdings PLC,459919136,17.03,17.11,123534,11.15,17.22,28.06,1349271000.0,1777406400,Industrials,Specialty Industrial Machinery,NYQ
3289,WEAV,"Weave Communications, Inc.",478985088,6.02,5.76,957400,4.24,10.04,22.4,1636641000.0,1777579200,Healthcare,Health Information Services,NYQ
3290,ACTG,Acacia Research Corporation,449139488,4.65,4.7,219990,3.12,5.27,47.24,1040049000.0,1778157000,Industrials,Business Equipment & Supplies,NMS
3291,CGCT,Cartesian Growth Corporation III,518741984,12.53,13.5,64837,9.26,15.304,15.304,1750771800.0,0,Financial Services,Shell Companies,NGM
3292,UPB,"Upstream Bio, Inc.",454951072,8.36,8.32,477281,7.25,33.68,33.68,1728653400.0,1778675400,Healthcare,Biotechnology,NMS
3293,ADCT,ADC Therapeutics SA,432449952,3.4,3.45,540115,2.55,4.98,56.59,1589808600.0,1777897800,Healthcare,Biotechnology,NYQ
3294,GLOO,"Gloo Holdings, Inc.",452416160,5.49,5.38,73793,4.63,9.98,9.98,1763476200.0,1780948800,Technology,Software - Application,NMS
3295,CLNE,Clean Energy Fuels Corp.,449258272,2.04,2.07,879186,1.69,3.11,24.75,1180099800.0,1778184000,Energy,Oil & Gas Refining & Marketing,NMS
3296,SGMT,Sagimet Biosciences Inc.,450170688,7.29,7.27,628235,3.44,11.41,20.71,1689341400.0,1778589000,Healthcare,Biotechnology,NGM
3297,KLC,"KinderCare Learning Companies, Inc.",454764640,3.84,3.82,954965,1.75,12.33,29.89,1728480600.0,1778788800,Consumer Defensive,Education & Training Services,NYQ
3298,ZKH,ZKH Group Limited,450752384,2.83,2.76,82000,2.2,3.9,21.914,1702650600.0,1779366600,Consumer Cyclical,Internet Retail,NYQ
3299,KBON,Karbon Capital Partners Corp.,446312128,10.14,10.09,5000,10.02,10.15,10.15,1769524200.0,0,Financial Services,Shell Companies,NGM
3300,BBBY,"Bed Bath & Beyond, Inc.",453242976,6.13,6.42,1799767,4.26,12.65,128.5,1022765400.0,1777320000,N/A,N/A,NYQ
3301,DCBO,Docebo Inc.,463994880,18.28,18.01,117916,14.39,33.42,92.75,1607005800.0,1778243400,Technology,Software - Application,NMS
3302,NKLR,Terra Innovatum Global N.V.,433053792,6.16,6.1,235304,3.73,21.905,21.905,1759757400.0,1776283200,Utilities,Utilities - Regulated Electric,NGM
3303,GRVY,"Gravity Co., Ltd.",447022752,64.33,63.15,39610,54.54,74.75,239.9,1107873000.0,1778243400,Communication Services,Electronic Gaming & Multimedia,NGM
3304,MBVI,M3-Brigade Acquisition Vi Corp.,436856256,10.13,10.14,1025,9.99,10.5,10.5,1760707800.0,0,Financial Services,Shell Companies,NGM
3305,IEAG,Infinite Eagle Acquisition Corp.,436940800,10.04,10.05,250521,9.97,10.18,10.18,1773149400.0,0,Financial Services,Shell Companies,NGM
3306,MOBI,"Mobia Medical, Inc.",433418656,13.1,13.0,66522,10.19,14.0,14.0,1778247000.0,0,Healthcare,Medical Devices,NMS
3307,TLNC,Talon Capital Corp.,435050912,10.29,10.31,10252,9.87,11.3,11.3,1759930200.0,0,Financial Services,Shell Companies,NGM
3308,CMDB,Costamare Bulkers Holdings Limited,390272800,16.14,16.61,19434,8.46,19.925,19.925,1746106200.0,1778675400,Industrials,Marine Shipping,NYQ
3309,NUAI,"New Era Energy & Digital, Inc.",483157728,4.77,4.65,6950544,0.321,9.445,12.29,1641479400.0,0,Technology,Software - Infrastructure,NGM
3310,BCAR,D. Boral ARC Acquisition I Corp.,444960160,10.97,10.71,1655896,9.88,11.09,11.09,1755696600.0,0,Financial Services,Shell Companies,NGM
3311,SHMD,SCHMID Group N.V.,385531776,6.67,6.91,912750,2.0,10.65,10.65,1714570200.0,0,Industrials,Specialty Industrial Machinery,NGM
3312,IACO,Idea Acquisition Corp.,432687520,9.89,9.88,32438,9.78,9.93,9.93,1775482200.0,0,Financial Services,Shell Companies,NGM
3313,LSAK,"Lesaka Technologies, Inc.",419250112,4.89,4.9,51997,3.62,5.54,64.2,924528600.0,1778097600,Technology,Software - Infrastructure,NMS
3314,ISD,"PGIM High Yield Bond Fund, Inc.",436473440,13.09,13.06,91036,12.53,14.79,20.95,1335533400.0,0,Financial Services,Asset Management,NYQ
3315,GLAD,Gladstone Capital Corporation,437627744,19.37,19.35,196887,16.54,29.5,52.9,1028295000.0,1778097600,Financial Services,Asset Management,NMS
3316,OSS,"One Stop Systems, Inc.",450300704,18.18,17.91,1406842,2.692,18.49,18.49,1517495400.0,1778070600,Technology,Computer Hardware,NCM
3317,IBEX,IBEX Limited,423631616,31.64,31.86,72929,25.94,42.99,42.99,1596807000.0,1778097600,Technology,Information Technology Services,NGM
3318,GEVO,"Gevo, Inc.",452745088,1.86,1.9,2441620,1.1,2.97,158160.0,1297261800.0,1778184000,Basic Materials,Specialty Chemicals,NCM
3319,MESH,Meshflow Acquisition Corp.,430387488,9.98,9.99,8854,9.87,9.99,9.99,1769783400.0,0,Financial Services,Shell Companies,NGM
3320,FRPH,"FRP Holdings, Inc.",443025088,23.11,23.4,54838,20.53,27.98,33.85,520695000.0,1778616000,Real Estate,Real Estate Services,NMS
3321,HPI,John Hancock Preferred Income Fund,434970560,16.235,16.26,55599,15.26,17.61,27.0,1058275800.0,0,Financial Services,Asset Management,NYQ
3322,EVH,"Evolent Health, Inc.",444300224,3.95,3.9,2696883,2.095,12.065,39.779,1433511000.0,1778157000,Healthcare,Health Information Services,NYQ
3323,VOXR,Vox Royalty Corp.,402386208,5.84,5.82,346241,3.03,6.7,6.7,1596547800.0,1778702400,Basic Materials,Other Precious Metals & Mining,NCM
3324,PLAY,"Dave & Buster's Entertainment, Inc.",464465824,13.37,13.5,1819978,9.61,35.53,73.48,1412947800.0,1774987200,Communication Services,Entertainment,NMS
3325,NRC,NRC Health,440141696,19.53,19.66,83782,11.014,22.79,71.353,1369315800.0,1777406400,Healthcare,Health Information Services,NMS
3326,VREX,Varex Imaging Corporation,431158528,10.23,10.52,373423,6.76,14.565,43.76,1485181800.0,1778184000,Healthcare,Medical Devices,NMS
3327,NGNE,Neurogene Inc.,447825888,28.34,27.5,95656,14.65,37.266,1115.0,1394202600.0,1778616000,Healthcare,Biotechnology,NGM
3328,KRAQ,KRAKacquisition Corp.,427800000,9.92,9.91,60244,9.78,10.01,10.01,1774013400.0,0,Financial Services,Shell Companies,NGM
3329,SMC,Summit Midstream Corporation,368150720,26.65,27.51,73168,19.13,33.5,847.35,1348839000.0,1778529600,Energy,Oil & Gas Midstream,NYQ
3330,CDRO,"Codere Online Luxembourg, S.A.",427307520,9.38,9.39,23251,5.18,9.72,11.02,1611757800.0,1778157000,Consumer Cyclical,Gambling,NCM
3331,GBFH,GBank Financial Holdings Inc.,431071808,29.79,29.34,92382,23.866,44.0,46.0,1720531800.0,1777492800,Financial Services,Banks - Regional,NCM
3332,GCBC,"Greene County Bancorp, Inc.",446748704,26.24,25.84,13846,21.16,26.79,44.895,930749400.0,1776888000,Financial Services,Banks - Regional,NCM
3333,ATNI,"ATN International, Inc.",433124832,28.16,28.445,36310,13.86,30.45,88.78,690129000.0,1778097600,Communication Services,Telecom Services,NMS
3334,BMRC,Bank of Marin Bancorp,418342016,25.84,25.8,55815,20.78,28.48,47.77,945959400.0,1777293000,Financial Services,Banks - Regional,NMS
3335,FINS,Angel Oak Financial Strategies Income Term Trust,431745728,12.92,12.82,75505,12.38,13.55,21.979,1559136600.0,0,Financial Services,Asset Management,NYQ
3336,DVLT,Datavault AI Inc.,427780992,0.5,0.4971,44338869,0.25,4.1,1683000.0,1532698200.0,1778848200,Technology,Software - Infrastructure,NCM
3337,LAB,Standard BioTools Inc.,448923328,1.15,1.14,5820614,0.87,1.72,49.46,1297348200.0,1778011200,Healthcare,Medical Devices,NMS
3338,MTW,"The Manitowoc Company, Inc.",424810368,11.83,12.06,126852,9.09,15.56,46.641182,638461800.0,1778011200,Industrials,Farm & Heavy Construction Machinery,NYQ
3339,EVN,Eaton Vance Municipal Income Trust,428998624,10.75,10.78,71629,10.09,11.23,16.93,917447400.0,0,Financial Services,Asset Management,NYQ
3340,VITL,"Vital Farms, Inc.",428913056,10.01,10.45,2441610,7.95,53.125,53.125,1596202200.0,1778157000,Consumer Defensive,Farm Products,NGM
3341,SUPX,SuperX AI Technology Limited,409959744,9.48,10.02,320935,6.61,76.5,76.5,1713360600.0,0,Technology,Software - Infrastructure,NCM
3342,KREF,KKR Real Estate Finance Trust Inc.,428883776,6.67,6.69,853965,5.25,9.983,23.99,1493991000.0,1776888000,Real Estate,REIT - Mortgage,NYQ
3343,BSVN,Bank7 Corp.,421325792,44.26,44.39,11964,37.56,50.1,50.26,1537450200.0,1776169800,Financial Services,Banks - Regional,NMS
3344,LOCO,"El Pollo Loco Holdings, Inc.",452870272,14.87,13.95,766018,8.985,15.9,41.7,1406295000.0,1778184000,Consumer Cyclical,Restaurants,NMS
3345,SGU,"Star Group, L.P.",412065856,12.55,12.76,31527,11.31,13.53,25.79,819037800.0,1778097600,Energy,Oil & Gas Refining & Marketing,NYQ
3346,CCAP,"Crescent Capital BDC, Inc.",420412320,11.41,11.45,148729,10.92,16.035,21.484,1580740200.0,1778702400,Financial Services,Asset Management,NGM
3347,CBAN,"Colony Bankcorp, Inc.",418961408,19.8,19.71,111802,14.92,21.61,34.0,891527400.0,1776888000,Financial Services,Banks - Regional,NYQ
3348,PTOR,Praetorian Acquisition Corp.,420599232,9.93,9.92,804,9.77,9.93,9.93,1773667800.0,0,Financial Services,Shell Companies,NGM
3349,DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,424728672,20.68,20.67,40927,19.56,22.11,31.43,1369402200.0,0,Financial Services,Asset Management,NYQ
3350,AMCX,AMC Global Media Inc.,426977376,9.72,9.83,280713,5.41,10.28,87.18,1308231000.0,1778243400,Communication Services,Entertainment,NMS
3351,MNPR,Monopar Therapeutics Inc.,435707008,65.04,64.43,115757,29.18,105.0,240.0,1576765800.0,1778785200,Healthcare,Biotechnology,NCM
3352,DUOT,"Duos Technologies Group, Inc.",395866816,13.5,14.64,830706,5.775,15.28,87.5,1496151000.0,1774987200,Technology,Software - Application,NCM
3353,REA,"Rare Earths Americas, Inc.",435622048,21.85,20.92,134228,18.95,30.02,30.02,1777987800.0,0,Basic Materials,Other Industrial Metals & Mining,ASE
3354,GTN,"Gray Media, Inc.",411981248,4.01,4.17,957687,3.5,6.44,25.31,1030714200.0,1778157000,Communication Services,Broadcasting,NYQ
3355,BWFG,"Bankwell Financial Group, Inc.",417156768,52.32,52.56,24121,33.85,53.86,53.86,1270474200.0,1776888000,Financial Services,Banks - Regional,NGM
3356,SOHU,Sohu.com Limited,406183552,13.51,13.49,45771,9.97,17.3,109.37,963408600.0,1779107400,Communication Services,Electronic Gaming & Multimedia,NMS
3357,GOTU,Gaotu Techedu Inc.,424447680,1.78,1.81,311686,1.65,4.13,149.05,1559827800.0,1780403400,Consumer Defensive,Education & Training Services,NYQ
3358,ZUMZ,Zumiez Inc.,425008416,24.63,25.32,138233,11.41,31.7,55.1,1115386200.0,1780603200,Consumer Cyclical,Apparel Retail,NMS
3359,NATH,"Nathan's Famous, Inc.",413125472,100.9,101.2,9005,88.67,118.5,118.5,730737000.0,0,Consumer Cyclical,Restaurants,NMS
3360,MEI,"Methode Electronics, Inc.",408867040,11.54,11.79,617596,4.88,15.55,51.38,403968600.0,1772744400,Technology,Electronic Components,NYQ
3361,CINT,CI&T Inc.,467858336,3.64,3.5,160724,3.16,6.14,22.5,1636554600.0,1778529600,Technology,Software - Infrastructure,NYQ
3362,KFII,K&F Growth Acquisition Corp. II,413366304,10.53,10.53,56,10.07,10.53,10.53,1741872600.0,0,Financial Services,Shell Companies,NGM
3363,FSTR,L.B. Foster Company,430270080,41.14,40.4,405735,18.66,43.06,59.95,360941400.0,1777897800,Industrials,Railroads,NMS
3364,EOLS,"Evolus, Inc.",432007168,6.56,6.57,799081,3.86,10.62,39.5,1518100200.0,1777924800,Healthcare,Drug Manufacturers - Specialty & Generic,NGM
3365,SPT,"Sprout Social, Inc.",449589408,7.48,6.99,2518541,4.92,22.59,145.42,1576247400.0,1778184000,Technology,Software - Application,NCM
3366,ROMA,Roma Green Finance Limited,413378144,6.94,6.99,127036,1.16,11.77,11.8,1704810600.0,0,Industrials,Consulting Services,NCM
3367,XRPN,Armada Acquisition Corp. II,410093312,10.39,10.39,18962,10.0,10.906,10.906,1750771800.0,0,Financial Services,Shell Companies,NGM
3368,JLHL,Julong Holding Limited,420178720,19.59,23.0,16491,2.7,32.85,32.85,1750944600.0,0,Industrials,Building Products & Equipment,NCM
3369,MUA,"BlackRock MuniAssets Fund, Inc.",541314304,10.75,10.72,91205,10.02,11.79,17.72,742829400.0,0,Financial Services,Asset Management,NYQ
3370,NEGG,"Newegg Commerce, Inc.",389469728,18.57,18.61,91248,4.84,137.84,2155.2,1271943000.0,1777379400,Consumer Cyclical,Internet Retail,NCM
3371,LAND,Gladstone Land Corporation,408934688,9.48,9.59,783301,8.47,13.0,42.1,1359469800.0,1778529600,Real Estate,REIT - Specialty,NGM
3372,WTBA,"West Bancorporation, Inc.",407652736,23.94,23.96,26382,17.31,26.6,34.5,925738200.0,1776947400,Financial Services,Banks - Regional,NMS
3373,BBCQ,Bleichroeder Acquisition Corp. II,405949984,10.59,10.55,629237,9.91,10.87,10.87,1769610600.0,0,Financial Services,Shell Companies,NGM
3374,OEC,Orion S.A.,430809248,7.64,7.69,173812,4.345,12.1,36.55,1406295000.0,1778097600,Basic Materials,Specialty Chemicals,NYQ
3375,ULH,"Universal Logistics Holdings, Inc.",419541792,15.91,16.29,58124,11.73,30.76,53.29,1108132200.0,1777665600,Industrials,Trucking,NMS
3376,CLBR,Colombier Acquisition Corp. III,407369696,10.18,10.17,4886,10.01,10.2,10.2,1774618200.0,0,Financial Services,Shell Companies,NYQ
3377,BGR,BlackRock Energy and Resources Trust,394570656,15.5,15.59,104384,12.42,17.7,37.57,1103812200.0,0,Financial Services,Asset Management,NYQ
3378,CCRN,"Cross Country Healthcare, Inc.",405896992,13.09,13.09,304596,7.43,14.99,40.12,1004016600.0,1778184000,Healthcare,Medical Care Facilities,NMS
3379,SAAQ,Space Asset Acquisition Corp.,407734304,10.46,10.63,7352,9.88,11.1,11.1,1774013400.0,0,Financial Services,Shell Companies,NGM
3380,ALTO,"Alto Ingredients, Inc.",422298944,5.45,5.21,3086655,0.9,6.0,4672.5,1111674600.0,1778097600,Basic Materials,Specialty Chemicals,NCM
3381,GCO,Genesco Inc.,416630048,38.37,36.38,341593,19.62,38.95,89.58,99153000.0,1780057800,Consumer Cyclical,Apparel Retail,NYQ
3382,IPV,N/A,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,N/A,N/A,
3383,FVR,"FrontView REIT, Inc.",401846976,17.74,17.74,72354,10.81,18.49,19.76,1727875800.0,1778097600,Real Estate,REIT - Diversified,NYQ
3384,RBB,RBB Bancorp,405106432,23.92,23.77,48801,15.945,24.73,33.62,1501075800.0,1776715200,Financial Services,Banks - Regional,NMS
3385,PNRG,PrimeEnergy Resources Corporation,266355152,164.62,176.99,118121,126.4,278.9,278.9,322151400.0,1779280200,Energy,Oil & Gas E&P,NCM
3386,LXEO,"Lexeo Therapeutics, Inc.",403601184,5.14,5.08,479657,2.72,10.99,22.33,1699018200.0,1778502600,Healthcare,Biotechnology,NGM
3387,IFRX,InflaRx N.V.,353502880,2.4,2.38,669676,0.741,2.949,53.1,1510065000.0,1778157000,Healthcare,Biotechnology,NMS
3388,VUZI,Vuzix Corporation,382527968,4.6,4.5,4347077,1.83,5.62,32.43,1270474200.0,1778788800,Technology,Consumer Electronics,NCM
3389,QUIK,QuickLogic Corporation,367418496,20.73,21.56,532552,4.8,23.8,626.5,940253400.0,1778616000,Technology,Semiconductors,NCM
3390,CYH,"Community Health Systems, Inc.",383293440,2.72,2.8,771582,2.38,4.43,53.71901,960557400.0,1776801600,Healthcare,Medical Care Facilities,NYQ
3391,CRAQ,Cal Redwood Acquisition Corp.,400055872,10.26,10.26,10001,9.92,10.44,10.44,1750685400.0,0,Financial Services,Shell Companies,NGM
3392,NEWT,"NewtekOne, Inc.",400561824,13.88,13.89,133024,9.59,14.91,39.75,970061400.0,1777579200,Financial Services,Banks - Regional,NGM
3393,ORBS,Eightco Holdings Inc.,359415104,0.9263,0.962,14803196,0.725,83.12,4537.5,1652880600.0,0,Consumer Cyclical,Packaging & Containers,NCM
3394,ZURA,Zura Bio Limited,407987072,4.3,4.2,469898,0.98,7.44,37.55,1679405400.0,1778157000,Healthcare,Biotechnology,NCM
3395,RTAC,Renatus Tactical Acquisition Corp I,398139968,10.43,10.42,62669,10.26,13.378,13.378,1749475800.0,0,Financial Services,Shell Companies,NGM
3396,NPAC,New Providence Acquisition Corp. III,397187616,10.3459,10.3464,2372,10.07,10.55,10.55,1750080600.0,0,Financial Services,Shell Companies,NGM
3397,BYND,"Beyond Meat, Inc.",406347488,0.7885,0.8203,33690922,0.5,7.69,239.71,1556803800.0,1778097600,Consumer Defensive,Packaged Foods,NMS
3398,AGCC,Agencia Comercial Spirits Ltd,409929120,17.99,17.12,21947,3.66,25.725,25.725,1761139800.0,0,Consumer Defensive,Beverages - Wineries & Distilleries,NCM
3399,CMPX,"Compass Therapeutics, Inc.",428609280,2.38,2.41,5992340,1.61,6.88,11.0,1617629400.0,1777984200,Healthcare,Biotechnology,NCM
3400,BXC,BlueLinx Holdings Inc.,404606720,51.99,53.0,78233,44.78,88.3,155.18707,1103034600.0,1778011200,Industrials,Industrial Distribution,NYQ
3401,CEPT,"Cantor Equity Partners II, Inc.",413594496,13.525,13.65,664167,10.325,14.05,14.05,1746192600.0,0,Financial Services,Shell Companies,NGM
3402,CCIX,Churchill Capital Corp IX,396321632,10.81,10.81,152509,10.45,11.4,11.66,1718976600.0,0,Financial Services,Shell Companies,NGM
3403,OFIX,Orthofix Medical Inc.,374708736,9.27,9.49,396052,9.13,16.99,74.44,704122200.0,1777984200,Healthcare,Medical Devices,NMS
3404,RLGT,"Radiant Logistics, Inc.",397600832,8.49,8.41,129360,5.78,8.73,8.74,1162391400.0,1778529600,Industrials,Integrated Freight & Logistics,ASE
3405,LEO,"BNY Mellon Strategic Municipals, Inc.",400530208,6.43,6.41,210870,5.71,6.55,11.5,559402200.0,0,Financial Services,Asset Management,NYQ
3406,CLMB,"Climb Global Solutions, Inc.",402629376,21.65,20.79,161338,15.25,36.255,36.255,806074200.0,1777492800,Technology,Electronics & Computer Distribution,NGM
3407,ISTR,Investar Holding Corporation,389806720,28.26,28.28,71128,17.89,31.77,31.77,1404221400.0,1776688200,Financial Services,Banks - Regional,NGM
3408,FVRR,Fiverr International Ltd.,395098496,10.99,11.0,830086,9.67,34.07,336.0,1560432600.0,1777465800,Communication Services,Internet Content & Information,NYQ
3409,SDHY,PGIM Short Duration High Yield Opportunities Fund,396989472,16.09,16.09,44638,15.55,17.18,21.0,1606314600.0,0,Financial Services,Asset Management,NYQ
3410,XRX,Xerox Holdings Corporation,423725920,3.24,3.04,10704219,1.19,6.8,168.47826,-252322200.0,1777552200,Industrials,Business Equipment & Supplies,NMS
3411,GBLI,"Global Indemnity Group, LLC",394446432,27.0,26.63,11591,25.63,34.0,52.98,1071585000.0,1777984200,Financial Services,Insurance - Property & Casualty,NMS
3412,AEF,"abrdn Emerging Markets ex-China Fund, Inc.",399924032,9.85,9.85,107445,5.42,9.99,28.4375,622819800.0,0,Financial Services,Asset Management,ASE
3413,CBK,"Commercial Bancgroup, Inc.",395829664,28.89,29.19,38043,23.235,29.89,29.89,1759411800.0,1777320000,Financial Services,Banks - Regional,NCM
3414,FRA,"BlackRock Floating Rate Income Strategies Fund, Inc.",394743232,11.14,11.19,113897,10.5,13.41,20.19,1067437800.0,0,Financial Services,Asset Management,NYQ
3415,NOA,North American Construction Group Ltd.,374828576,13.83,13.9,88826,12.07,18.24,26.3,1164205800.0,1778702400,Energy,Oil & Gas Equipment & Services,NYQ
3416,BNTC,Benitec Biopharma Inc.,397136128,11.56,11.56,80216,9.85,17.15,5916.0,1403616600.0,1778761800,Healthcare,Biotechnology,NCM
3417,ENTA,"Enanta Pharmaceuticals, Inc.",382671488,13.16,13.23,176061,5.88,17.15,127.77,1363872600.0,1778529600,Healthcare,Biotechnology,NMS
3418,TACO,Berto Acquisition Corp.,393384096,10.485,10.49,187482,10.11,11.32,11.32,1749130200.0,0,Financial Services,Shell Companies,NGM
3419,HNST,"The Honest Company, Inc.",385275168,3.5,3.71,1947235,2.07,5.28,23.88,1620135000.0,1778097600,Consumer Defensive,Household & Personal Products,NMS
3420,IPSC,"Century Therapeutics, Inc.",441869312,2.45,2.385,1191239,0.435,3.04,32.899,1624023000.0,1778675400,Healthcare,Biotechnology,NCM
3421,PACB,"Pacific Biosciences of California, Inc.",462796544,1.49,1.47,6985746,0.96,2.73,53.69,1288186200.0,1778184000,Healthcare,Medical Devices,NMS
